method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,n_neighbors_requested,n_neighbors_effective,knn_weights,knn_metric,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
KNN-Impute,85,15,69,KNNimpute_completed_p85_rep15_seed69.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep15_seed69.csv,True,,KNN-Impute_NJ_p85_rep15_seed69.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1293681737696892,0.1032506106521595,0.1080500350916907,0.0859720803541028,0.0025749149999683,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T11|T13;T12|T8;T5|T9;T10|T12|T8;T14|T5|T9;T11|T13|T2|T3;T1|T11|T13|T2|T3;T1|T11|T13|T2|T3|T4;T10|T12|T14|T5|T8|T9;T1|T11|T13|T2|T3|T4|T7;T10|T12|T14|T15|T5|T8|T9,T11|T12;T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4817398713404841,0.5477930930868916,0.06553103615278205,0.013093510263321584,0.4835077728856806,0.5472941639735264,0.1353938823585366,0.13660584698320546,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,16,70,KNNimpute_completed_p85_rep16_seed70.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep16_seed70.csv,True,,KNN-Impute_NJ_p85_rep16_seed70.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1240300464722706,0.0994835690748201,0.246330555790222,0.250187265917603,0.0023405900001307,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T6|T8;T7|T9;T1|T7|T9;T11|T14|T15;T5|T6|T8;T11|T14|T15|T4;T11|T14|T15|T3|T4;T1|T5|T6|T7|T8|T9;T11|T13|T14|T15|T3|T4;T1|T2|T5|T6|T7|T8|T9;T11|T12|T13|T14|T15|T3|T4,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4832165713948158,0.5368998717787385,0.33816692373418383,0.37378187849885963,0.4803563196207326,0.5341481619700099,0.3656484150263856,0.3940078789135393,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,17,71,KNNimpute_completed_p85_rep17_seed71.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep17_seed71.csv,True,,KNN-Impute_NJ_p85_rep17_seed71.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1376514679706885,0.1209955411542128,-0.0057883277323736,-0.0289937731080957,0.0022056329999031,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T7;T10|T15;T14|T9;T3|T6;T11|T12|T5;T14|T2|T9;T3|T4|T6;T10|T15|T3|T4|T6;T10|T13|T15|T3|T4|T6;T11|T12|T14|T2|T5|T9;T11|T12|T14|T2|T5|T8|T9,T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.500939696586399,0.559815608893596,0.0951552689912246,0.07156334231805929,0.501666918179095,0.5606502831394167,0.06778954284892044,0.0034575081597639076,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,18,72,KNNimpute_completed_p85_rep18_seed72.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep18_seed72.csv,True,,KNN-Impute_NJ_p85_rep18_seed72.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1313994701956295,0.1143931117389568,0.065306605622905,0.1335705501582884,0.0031781800000771,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T2;T11|T8;T13|T15;T14|T6;T4|T7;T11|T3|T8;T14|T5|T6;T4|T7|T9;T1|T13|T15|T2;T11|T3|T4|T7|T8|T9;T1|T13|T14|T15|T2|T5|T6;T10|T11|T3|T4|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4951401761091366,0.5496229736267084,0.16091384892592234,0.25149284677586564,0.4919397671621083,0.5480386531202581,0.19315634351589797,0.22099542035264566,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,19,73,KNNimpute_completed_p85_rep19_seed73.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep19_seed73.csv,True,,KNN-Impute_NJ_p85_rep19_seed73.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1288657150014412,0.1078609491697882,0.0772844805794637,-0.0765577119509703,0.0024105269999381,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T11|T13;T12|T4;T15|T7;T2|T6;T8|T9;T2|T3|T6;T11|T13|T15|T7;T11|T13|T15|T5|T7;T12|T2|T3|T4|T6;T10|T11|T13|T15|T5|T7;T1|T10|T11|T13|T15|T5|T7;T12|T2|T3|T4|T6|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.49091438617158534,0.5560668654451222,-0.03429067940976472,-0.10181422351233671,0.4893165917138617,0.5538065617813199,0.02982730681993697,-0.0754820651047066,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,20,74,KNNimpute_completed_p85_rep20_seed74.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep20_seed74.csv,True,,KNN-Impute_NJ_p85_rep20_seed74.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1465437240608074,0.1273481466296532,0.0758041427240515,0.029645649235547,0.0021958089998861,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T12|T2;T13|T15;T3|T4;T5|T9;T1|T12|T2;T10|T13|T15;T5|T8|T9;T10|T13|T15|T6;T1|T12|T2|T5|T8|T9;T10|T13|T15|T3|T4|T6;T1|T12|T14|T2|T5|T8|T9;T10|T13|T15|T3|T4|T6|T7,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.5099757113547437,0.5703506127443115,0.06894583342393108,-0.012938005390835578,0.5077671532960476,0.5692109193593055,0.07190638068839364,0.013872904415424554,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,21,75,KNNimpute_completed_p85_rep21_seed75.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep21_seed75.csv,True,,KNN-Impute_NJ_p85_rep21_seed75.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1256556958155423,0.1079548277831301,0.1065019527210502,0.1354712945891717,0.0021282440000049,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T10;T12|T9;T13|T3;T5|T6;T1|T10|T7;T13|T3|T8;T12|T5|T6|T9;T12|T4|T5|T6|T9;T13|T14|T15|T3|T8;T12|T2|T4|T5|T6|T9;T11|T12|T2|T4|T5|T6|T9,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.49036020280116327,0.5491916089627112,0.17941147223801773,0.2058366162139747,0.49126611506785256,0.549907005088854,0.17660420022809015,0.15240223168584038,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,22,76,KNNimpute_completed_p85_rep22_seed76.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep22_seed76.csv,True,,KNN-Impute_NJ_p85_rep22_seed76.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1193309166272975,0.1043752697253179,0.1431876304969016,0.2560776302349337,0.0025342009998894,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T10;T11|T6;T13|T2;T4|T7;T8|T9;T12|T8|T9;T1|T10|T13|T2;T14|T15|T4|T7;T11|T14|T15|T4|T6|T7;T1|T10|T12|T13|T2|T8|T9;T11|T14|T15|T4|T5|T6|T7,T11|T12;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.48935886912531884,0.5465661969410284,0.2611103804401784,0.2928882438316401,0.4906004080477344,0.5466800366793177,0.2161870666713944,0.24640265394982375,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,23,77,KNNimpute_completed_p85_rep23_seed77.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep23_seed77.csv,True,,KNN-Impute_NJ_p85_rep23_seed77.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1261870911620475,0.1053223716230168,0.1320039684125124,0.0340823970037453,0.0027882229999249,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T8;T11|T14;T15|T3;T5|T6;T7|T9;T1|T11|T14;T12|T7|T9;T1|T11|T14|T2;T1|T11|T14|T2|T4;T10|T12|T7|T8|T9;T10|T12|T13|T7|T8|T9;T1|T11|T14|T2|T4|T5|T6,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4818893269130195,0.542573870915321,0.16226526694990412,0.1753265602322206,0.4836642239539148,0.5465105673199941,0.12625874793151146,0.0896744764669293,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,24,78,KNNimpute_completed_p85_rep24_seed78.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep24_seed78.csv,True,,KNN-Impute_NJ_p85_rep24_seed78.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1173024871949194,0.1006518570744266,-0.0182463467554205,0.0157984337759618,0.0024834909997935,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T9;T13|T8;T2|T5;T3|T4;T1|T10|T9;T13|T6|T8;T14|T2|T5;T15|T3|T4;T1|T10|T12|T9;T1|T10|T12|T7|T9;T14|T15|T2|T3|T4|T5;T11|T14|T15|T2|T3|T4|T5,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.47967824524264835,0.5370076957381454,0.15505617385255002,0.17641509433962263,0.47972953971882887,0.5392079656001002,0.09742027658347774,0.09302301472112792,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,25,79,KNNimpute_completed_p85_rep25_seed79.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep25_seed79.csv,True,,KNN-Impute_NJ_p85_rep25_seed79.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1354659481803332,0.1137570041879323,0.1304877723616342,0.2438202247191011,0.0026121779999357,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T11|T7;T12|T6;T13|T14;T4|T5;T8|T9;T10|T8|T9;T13|T14|T3;T10|T2|T8|T9;T12|T13|T14|T3|T6;T1|T12|T13|T14|T3|T6;T10|T2|T4|T5|T8|T9;T10|T15|T2|T4|T5|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.48750548393299825,0.5405228038757587,0.3525794037139744,0.37769023429400783,0.4938665947138184,0.5468553392118193,0.31002127789254535,0.3786750984864192,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,26,80,KNNimpute_completed_p85_rep26_seed80.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep26_seed80.csv,True,,KNN-Impute_NJ_p85_rep26_seed80.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1407380446880477,0.115307578365796,0.160033372289335,-0.0254951117025093,0.0022751389999484,True,True,True,0,0,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T3;T10|T8;T12|T14;T6|T9;T11|T12|T14;T4|T6|T9;T1|T2|T3|T5;T1|T15|T2|T3|T5;T10|T4|T6|T8|T9;T10|T4|T6|T7|T8|T9;T10|T13|T4|T6|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.5027320710050213,0.5640315847501117,0.11557423543732628,0.09054530375285093,0.5003836205027479,0.5623073641987978,0.13635472231780302,0.055299395874604744,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,27,81,KNNimpute_completed_p85_rep27_seed81.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep27_seed81.csv,True,,KNN-Impute_NJ_p85_rep27_seed81.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1189674084477482,0.1001084160477427,0.3227637263588299,0.3283282260810351,0.0024397740000949,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T12|T6;T13|T15;T14|T9;T2|T5;T1|T14|T9;T10|T12|T6;T11|T13|T15;T2|T5|T8;T10|T12|T4|T6;T11|T13|T15|T7;T1|T11|T13|T14|T15|T7|T9;T10|T12|T2|T4|T5|T6|T8,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4870211556069696,0.5397081422412187,0.40757814031934564,0.39045200082935927,0.48477502483702994,0.5386471639795315,0.36468325718416106,0.3298984034833091,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,28,82,KNNimpute_completed_p85_rep28_seed82.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep28_seed82.csv,True,,KNN-Impute_NJ_p85_rep28_seed82.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1232308608321304,0.1063857142369836,0.3394026880112287,0.3725265703923917,0.0024466049999318,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T12;T10|T5;T13|T14;T4|T8;T1|T12|T2|T3;T10|T13|T14|T15|T5;T1|T12|T2|T3|T4|T8;T10|T13|T14|T15|T5|T9;T1|T11|T12|T2|T3|T4|T8;T10|T13|T14|T15|T5|T6|T9,T11|T12;T14|T15;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.49611846220099026,0.5506960936187557,0.38593855733466875,0.4547688160895708,0.4938992879700889,0.546611428776351,0.38990396450217313,0.4089708602289854,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,29,83,KNNimpute_completed_p85_rep29_seed83.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep29_seed83.csv,True,,KNN-Impute_NJ_p85_rep29_seed83.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1303210245398142,0.1149479829665795,0.0812629923352341,0.0484678243105209,0.0023202700001547,True,True,True,0,0,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T10|T6;T12|T5;T15|T9;T10|T14|T6;T12|T4|T5;T1|T12|T4|T5;T10|T14|T2|T3|T6;T1|T12|T4|T5|T7|T8;T10|T11|T14|T2|T3|T6;T10|T11|T13|T14|T2|T3|T6,T11|T12;T14|T15;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4975753107724933,0.5573962134703723,0.12904375357172349,0.0890731909599834,0.4958962609714548,0.5575636005200525,0.12188232291651803,0.10744349989633008,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
KNN-Impute,85,30,84,KNNimpute_completed_p85_rep30_seed84.csv,knn_impute_outputs/completed_matrices/KNNimpute_completed_p85_rep30_seed84.csv,True,,KNN-Impute_NJ_p85_rep30_seed84.treefile,0.8476190476190476,105,89,16,0,89,5,5,distance,nan_euclidean,0.1238251556281259,0.101642830503815,0.0737796757440517,0.1224208375893769,0.0023053919999256,True,True,True,0,0,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T14;T12|T8;T13|T15;T4|T6;T7|T9;T1|T12|T8;T10|T14|T2;T11|T7|T9;T10|T14|T2|T3;T13|T15|T4|T6;T1|T12|T13|T15|T4|T6|T8;T10|T11|T14|T2|T3|T7|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.47314655671832434,0.5301914883654446,0.1846121444443729,0.23835786854654778,0.4755574512867102,0.5317496646386354,0.20914313539211277,0.2663072776280323,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
